office,id,ad,ed,candidate,party,votes
President/Vice President**,26825,46,14,Kamala D. Harris Tim Walz,Democratic,489
President/Vice President**,26825,46,14,Donald J. Trump JD Vance,Republican,352
President/Vice President**,26825,46,14,Donald J. Trump JD Vance,Conservative,27
President/Vice President**,26825,46,14,Kamala D. Harris Tim Walz,Working Families,42
President/Vice President**,26825,46,14,WRITE-IN,,28
President/Vice President**,26825,46,15,Kamala D. Harris Tim Walz,Democratic,175
President/Vice President**,26825,46,15,Donald J. Trump JD Vance,Republican,173
President/Vice President**,26825,46,15,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,46,15,Kamala D. Harris Tim Walz,Working Families,18
President/Vice President**,26825,46,15,WRITE-IN,,5
President/Vice President**,26825,46,16,Kamala D. Harris Tim Walz,Democratic,417
President/Vice President**,26825,46,16,Donald J. Trump JD Vance,Republican,279
President/Vice President**,26825,46,16,Donald J. Trump JD Vance,Conservative,35
President/Vice President**,26825,46,16,Kamala D. Harris Tim Walz,Working Families,36
President/Vice President**,26825,46,16,WRITE-IN,,43
President/Vice President**,26825,46,17,Kamala D. Harris Tim Walz,Democratic,164
President/Vice President**,26825,46,17,Donald J. Trump JD Vance,Republican,101
President/Vice President**,26825,46,17,Donald J. Trump JD Vance,Conservative,17
President/Vice President**,26825,46,17,Kamala D. Harris Tim Walz,Working Families,14
President/Vice President**,26825,46,17,WRITE-IN,,11
President/Vice President**,26825,46,18,Kamala D. Harris Tim Walz,Democratic,190
President/Vice President**,26825,46,18,Donald J. Trump JD Vance,Republican,127
President/Vice President**,26825,46,18,Donald J. Trump JD Vance,Conservative,21
President/Vice President**,26825,46,18,Kamala D. Harris Tim Walz,Working Families,21
President/Vice President**,26825,46,18,WRITE-IN,,7
President/Vice President**,26825,46,19,Kamala D. Harris Tim Walz,Democratic,277
President/Vice President**,26825,46,19,Donald J. Trump JD Vance,Republican,220
President/Vice President**,26825,46,19,Donald J. Trump JD Vance,Conservative,17
President/Vice President**,26825,46,19,Kamala D. Harris Tim Walz,Working Families,16
President/Vice President**,26825,46,19,WRITE-IN,,6
President/Vice President**,26825,46,20,Kamala D. Harris Tim Walz,Democratic,279
President/Vice President**,26825,46,20,Donald J. Trump JD Vance,Republican,166
President/Vice President**,26825,46,20,Donald J. Trump JD Vance,Conservative,23
President/Vice President**,26825,46,20,Kamala D. Harris Tim Walz,Working Families,22
President/Vice President**,26825,46,20,WRITE-IN,,9
President/Vice President**,26825,46,21,Kamala D. Harris Tim Walz,Democratic,49
President/Vice President**,26825,46,21,Donald J. Trump JD Vance,Republican,23
President/Vice President**,26825,46,21,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,46,21,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,46,21,WRITE-IN,,0
President/Vice President**,26825,46,22,Kamala D. Harris Tim Walz,Democratic,223
President/Vice President**,26825,46,22,Donald J. Trump JD Vance,Republican,205
President/Vice President**,26825,46,22,Donald J. Trump JD Vance,Conservative,21
President/Vice President**,26825,46,22,Kamala D. Harris Tim Walz,Working Families,15
President/Vice President**,26825,46,22,WRITE-IN,,12
President/Vice President**,26825,46,23,Kamala D. Harris Tim Walz,Democratic,123
President/Vice President**,26825,46,23,Donald J. Trump JD Vance,Republican,255
President/Vice President**,26825,46,23,Donald J. Trump JD Vance,Conservative,25
President/Vice President**,26825,46,23,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,46,23,WRITE-IN,,7
President/Vice President**,26825,46,24,Kamala D. Harris Tim Walz,Democratic,76
President/Vice President**,26825,46,24,Donald J. Trump JD Vance,Republican,364
President/Vice President**,26825,46,24,Donald J. Trump JD Vance,Conservative,26
President/Vice President**,26825,46,24,Kamala D. Harris Tim Walz,Working Families,4
President/Vice President**,26825,46,24,WRITE-IN,,4
President/Vice President**,26825,46,25,Kamala D. Harris Tim Walz,Democratic,105
President/Vice President**,26825,46,25,Donald J. Trump JD Vance,Republican,260
President/Vice President**,26825,46,25,Donald J. Trump JD Vance,Conservative,22
President/Vice President**,26825,46,25,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,46,25,WRITE-IN,,2
President/Vice President**,26825,46,26,Kamala D. Harris Tim Walz,Democratic,266
President/Vice President**,26825,46,26,Donald J. Trump JD Vance,Republican,495
President/Vice President**,26825,46,26,Donald J. Trump JD Vance,Conservative,52
President/Vice President**,26825,46,26,Kamala D. Harris Tim Walz,Working Families,17
President/Vice President**,26825,46,26,WRITE-IN,,16
President/Vice President**,26825,46,27,Kamala D. Harris Tim Walz,Democratic,208
President/Vice President**,26825,46,27,Donald J. Trump JD Vance,Republican,132
President/Vice President**,26825,46,27,Donald J. Trump JD Vance,Conservative,16
President/Vice President**,26825,46,27,Kamala D. Harris Tim Walz,Working Families,15
President/Vice President**,26825,46,27,WRITE-IN,,11
President/Vice President**,26825,46,28,Kamala D. Harris Tim Walz,Democratic,117
President/Vice President**,26825,46,28,Donald J. Trump JD Vance,Republican,228
President/Vice President**,26825,46,28,Donald J. Trump JD Vance,Conservative,19
President/Vice President**,26825,46,28,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,46,28,WRITE-IN,,2
President/Vice President**,26825,46,29,Kamala D. Harris Tim Walz,Democratic,70
President/Vice President**,26825,46,29,Donald J. Trump JD Vance,Republican,58
President/Vice President**,26825,46,29,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,46,29,Kamala D. Harris Tim Walz,Working Families,8
President/Vice President**,26825,46,29,WRITE-IN,,7
President/Vice President**,26825,46,30,Kamala D. Harris Tim Walz,Democratic,42
President/Vice President**,26825,46,30,Donald J. Trump JD Vance,Republican,78
President/Vice President**,26825,46,30,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,46,30,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,46,30,WRITE-IN,,5
President/Vice President**,26825,46,31,Kamala D. Harris Tim Walz,Democratic,130
President/Vice President**,26825,46,31,Donald J. Trump JD Vance,Republican,200
President/Vice President**,26825,46,31,Donald J. Trump JD Vance,Conservative,16
President/Vice President**,26825,46,31,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,46,31,WRITE-IN,,10
President/Vice President**,26825,46,32,Kamala D. Harris Tim Walz,Democratic,72
President/Vice President**,26825,46,32,Donald J. Trump JD Vance,Republican,117
President/Vice President**,26825,46,32,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,46,32,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,46,32,WRITE-IN,,4
President/Vice President**,26825,46,33,Kamala D. Harris Tim Walz,Democratic,39
President/Vice President**,26825,46,33,Donald J. Trump JD Vance,Republican,59
President/Vice President**,26825,46,33,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,46,33,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,46,33,WRITE-IN,,0
President/Vice President**,26825,46,34,Kamala D. Harris Tim Walz,Democratic,168
President/Vice President**,26825,46,34,Donald J. Trump JD Vance,Republican,295
President/Vice President**,26825,46,34,Donald J. Trump JD Vance,Conservative,22
President/Vice President**,26825,46,34,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,46,34,WRITE-IN,,14
President/Vice President**,26825,46,35,Kamala D. Harris Tim Walz,Democratic,66
President/Vice President**,26825,46,35,Donald J. Trump JD Vance,Republican,223
President/Vice President**,26825,46,35,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,46,35,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,46,35,WRITE-IN,,5
President/Vice President**,26825,46,36,Kamala D. Harris Tim Walz,Democratic,148
President/Vice President**,26825,46,36,Donald J. Trump JD Vance,Republican,345
President/Vice President**,26825,46,36,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,46,36,Kamala D. Harris Tim Walz,Working Families,13
President/Vice President**,26825,46,36,WRITE-IN,,4
President/Vice President**,26825,46,37,Kamala D. Harris Tim Walz,Democratic,1
President/Vice President**,26825,46,37,Donald J. Trump JD Vance,Republican,0
President/Vice President**,26825,46,37,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,46,37,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,46,37,WRITE-IN,,0
President/Vice President**,26825,46,38,Kamala D. Harris Tim Walz,Democratic,115
President/Vice President**,26825,46,38,Donald J. Trump JD Vance,Republican,259
President/Vice President**,26825,46,38,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,46,38,Kamala D. Harris Tim Walz,Working Families,12
President/Vice President**,26825,46,38,WRITE-IN,,3
President/Vice President**,26825,46,39,Kamala D. Harris Tim Walz,Democratic,173
President/Vice President**,26825,46,39,Donald J. Trump JD Vance,Republican,300
President/Vice President**,26825,46,39,Donald J. Trump JD Vance,Conservative,15
President/Vice President**,26825,46,39,Kamala D. Harris Tim Walz,Working Families,6
President/Vice President**,26825,46,39,WRITE-IN,,1
President/Vice President**,26825,46,40,Kamala D. Harris Tim Walz,Democratic,166
President/Vice President**,26825,46,40,Donald J. Trump JD Vance,Republican,372
President/Vice President**,26825,46,40,Donald J. Trump JD Vance,Conservative,18
President/Vice President**,26825,46,40,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,46,40,WRITE-IN,,3
President/Vice President**,26825,46,41,Kamala D. Harris Tim Walz,Democratic,218
President/Vice President**,26825,46,41,Donald J. Trump JD Vance,Republican,90
President/Vice President**,26825,46,41,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,46,41,Kamala D. Harris Tim Walz,Working Families,11
President/Vice President**,26825,46,41,WRITE-IN,,2
President/Vice President**,26825,46,42,Kamala D. Harris Tim Walz,Democratic,202
President/Vice President**,26825,46,42,Donald J. Trump JD Vance,Republican,56
President/Vice President**,26825,46,42,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,46,42,Kamala D. Harris Tim Walz,Working Families,6
President/Vice President**,26825,46,42,WRITE-IN,,3
President/Vice President**,26825,46,43,Kamala D. Harris Tim Walz,Democratic,172
President/Vice President**,26825,46,43,Donald J. Trump JD Vance,Republican,74
President/Vice President**,26825,46,43,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,46,43,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,46,43,WRITE-IN,,2
President/Vice President**,26825,46,44,Kamala D. Harris Tim Walz,Democratic,152
President/Vice President**,26825,46,44,Donald J. Trump JD Vance,Republican,99
President/Vice President**,26825,46,44,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,46,44,Kamala D. Harris Tim Walz,Working Families,4
President/Vice President**,26825,46,44,WRITE-IN,,2
President/Vice President**,26825,46,45,Kamala D. Harris Tim Walz,Democratic,134
President/Vice President**,26825,46,45,Donald J. Trump JD Vance,Republican,90
President/Vice President**,26825,46,45,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,46,45,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,46,45,WRITE-IN,,3
President/Vice President**,26825,46,46,Kamala D. Harris Tim Walz,Democratic,298
President/Vice President**,26825,46,46,Donald J. Trump JD Vance,Republican,126
President/Vice President**,26825,46,46,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,46,46,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,46,46,WRITE-IN,,5
President/Vice President**,26825,46,47,Kamala D. Harris Tim Walz,Democratic,147
President/Vice President**,26825,46,47,Donald J. Trump JD Vance,Republican,67
President/Vice President**,26825,46,47,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,46,47,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,46,47,WRITE-IN,,3
President/Vice President**,26825,46,48,Kamala D. Harris Tim Walz,Democratic,143
President/Vice President**,26825,46,48,Donald J. Trump JD Vance,Republican,42
President/Vice President**,26825,46,48,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,46,48,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,46,48,WRITE-IN,,0
President/Vice President**,26825,46,49,Kamala D. Harris Tim Walz,Democratic,119
President/Vice President**,26825,46,49,Donald J. Trump JD Vance,Republican,159
President/Vice President**,26825,46,49,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,46,49,Kamala D. Harris Tim Walz,Working Families,6
President/Vice President**,26825,46,49,WRITE-IN,,1
President/Vice President**,26825,46,50,Kamala D. Harris Tim Walz,Democratic,397
President/Vice President**,26825,46,50,Donald J. Trump JD Vance,Republican,116
President/Vice President**,26825,46,50,Donald J. Trump JD Vance,Conservative,8
President/Vice President**,26825,46,50,Kamala D. Harris Tim Walz,Working Families,17
President/Vice President**,26825,46,50,WRITE-IN,,4
President/Vice President**,26825,46,51,Kamala D. Harris Tim Walz,Democratic,267
President/Vice President**,26825,46,51,Donald J. Trump JD Vance,Republican,81
President/Vice President**,26825,46,51,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,46,51,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,46,51,WRITE-IN,,4
President/Vice President**,26825,46,52,Kamala D. Harris Tim Walz,Democratic,273
President/Vice President**,26825,46,52,Donald J. Trump JD Vance,Republican,132
President/Vice President**,26825,46,52,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,46,52,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,46,52,WRITE-IN,,1
President/Vice President**,26825,46,53,Kamala D. Harris Tim Walz,Democratic,136
President/Vice President**,26825,46,53,Donald J. Trump JD Vance,Republican,69
President/Vice President**,26825,46,53,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,46,53,Kamala D. Harris Tim Walz,Working Families,13
President/Vice President**,26825,46,53,WRITE-IN,,4
